"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2015,201502,"February 2015",4,0,2,"Exports",586,"Pakistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,25393521,NA,14129141,NA,NA,0
"HS",2015,201505,"May 2015",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,25178,NA,11292,NA,NA,0
"HS",2015,201506,"June 2015",4,0,2,"Exports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,776639,NA,1081126,NA,NA,0
"HS",2015,201507,"July 2015",4,0,2,"Exports",818,"Egypt",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,239780,NA,117111,NA,NA,0
"HS",2015,201508,"August 2015",4,0,1,"Imports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,573,NA,642,NA,NA,0
"HS",2015,201503,"March 2015",4,0,2,"Exports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,566572,NA,762524,NA,NA,0
"HS",2015,201510,"October 2015",4,0,2,"Exports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,464543,NA,568485,NA,NA,0
"HS",2015,201501,"January 2015",4,0,1,"Imports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,68,NA,102,NA,NA,0
"HS",2015,201512,"December 2015",4,0,2,"Exports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,16400,NA,92621,NA,NA,0
"HS",2015,201501,"January 2015",4,0,2,"Exports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,805,"Citrus fruit; fresh or dried",NA,NA,NA,NA,NA,NA,330105,NA,507458,NA,NA,0
